episode 0/200 | reward = 231.999 | steps = 48 | goal_reached
episode 138/200 | reward = 168.232 | steps = 25 | goal_reached
episode 139/200 | reward = 178.422 | steps = 24 | goal_reached
episode 140/200 | reward = 279.420 | steps = 62 | goal_reached
episode 141/200 | reward = 164.509 | steps = 19 | goal_reached
episode 142/200 | reward = 221.044 | steps = 48 | goal_reached
episode 143/200 | reward = 236.636 | steps = 42 | goal_reached
episode 144/200 | reward = 221.047 | steps = 48 | goal_reached
episode 145/200 | reward = 198.167 | steps = 39 | goal_reached
episode 146/200 | reward = 229.348 | steps = 50 | goal_reached
episode 147/200 | reward = 198.251 | steps = 39 | goal_reached
episode 148/200 | reward = 252.364 | steps = 45 | goal_reached
episode 149/200 | reward = 198.883 | steps = 30 | goal_reached
episode 150/200 | reward = 248.800 | steps = 48 | goal_reached
episode 151/200 | reward = 241.808 | steps = 62 | goal_reached
episode 152/200 | reward = 205.086 | steps = 31 | goal_reached
episode 153/200 | reward = 231.663 | steps = 40 | goal_reached
episode 154/200 | reward = 231.988 | steps = 48 | goal_reached
episode 155/200 | reward = 252.364 | steps = 46 | goal_reached
episode 156/200 | reward = 264.577 | steps = 62 | goal_reached
episode 157/200 | reward = 198.376 | steps = 39 | goal_reached
episode 158/200 | reward = 178.385 | steps = 24 | goal_reached
episode 159/200 | reward = 229.268 | steps = 46 | goal_reached
episode 160/200 | reward = 194.688 | steps = 34 | goal_reached
episode 161/200 | reward = 279.909 | steps = 62 | goal_reached
episode 162/200 | reward = 178.444 | steps = 24 | goal_reached
episode 163/200 | reward = 218.480 | steps = 45 | goal_reached
episode 164/200 | reward = 242.979 | steps = 53 | goal_reached
episode 165/200 | reward = 212.605 | steps = 42 | goal_reached
episode 166/200 | reward = 183.768 | steps = 36 | goal_reached
episode 167/200 | reward = 260.625 | steps = 46 | goal_reached
episode 168/200 | reward = 310.143 | steps = 63 | goal_reached
episode 169/200 | reward = 243.993 | steps = 38 | goal_reached
episode 170/200 | reward = 279.996 | steps = 62 | goal_reached
episode 171/200 | reward = 164.107 | steps = 19 | goal_reached
episode 172/200 | reward = 261.443 | steps = 41 | goal_reached
episode 173/200 | reward = 253.289 | steps = 52 | goal_reached
episode 174/200 | reward = 236.977 | steps = 42 | goal_reached
episode 175/200 | reward = 248.520 | steps = 48 | goal_reached
episode 176/200 | reward = 182.342 | steps = 28 | goal_reached
episode 177/200 | reward = 277.605 | steps = 56 | goal_reached
episode 178/200 | reward = 195.569 | steps = 33 | goal_reached
episode 179/200 | reward = 189.389 | steps = 34 | goal_reached
episode 180/200 | reward = 164.399 | steps = 19 | goal_reached
episode 181/200 | reward = 204.943 | steps = 32 | goal_reached
episode 182/200 | reward = 184.470 | steps = 36 | goal_reached
episode 183/200 | reward = 231.369 | steps = 50 | goal_reached
episode 184/200 | reward = 222.940 | steps = 51 | goal_reached
episode 185/200 | reward = 181.795 | steps = 29 | goal_reached
episode 186/200 | reward = 172.366 | steps = 27 | goal_reached
episode 187/200 | reward = 252.800 | steps = 52 | goal_reached
episode 188/200 | reward = 236.659 | steps = 42 | goal_reached
episode 189/200 | reward = 256.779 | steps = 49 | goal_reached
episode 190/200 | reward = 243.102 | steps = 53 | goal_reached
episode 191/200 | reward = 186.695 | steps = 42 | goal_reached
episode 192/200 | reward = 191.493 | steps = 63 | goal_reached
episode 193/200 | reward = 216.773 | steps = 29 | goal_reached
episode 194/200 | reward = 165.839 | steps = 36 | goal_reached
episode 195/200 | reward = 193.105 | steps = 61 | goal_reached
episode 196/200 | reward = 178.446 | steps = 24 | goal_reached
episode 197/200 | reward = 220.866 | steps = 32 | goal_reached
episode 198/200 | reward = 222.156 | steps = 52 | goal_reached
episode 199/200 | reward = 210.118 | steps = 34 | goal_reached
