episode 0/200 | reward = 232.195 | steps = 43 | goal_reached
episode 92/200 | reward = 232.927 | steps = 44 | goal_reached
episode 93/200 | reward = 257.293 | steps = 42 | goal_reached
episode 94/200 | reward = 309.605 | steps = 68 | goal_reached
episode 95/200 | reward = 217.053 | steps = 42 | goal_reached
episode 96/200 | reward = 207.635 | steps = 34 | goal_reached
episode 97/200 | reward = 309.575 | steps = 68 | goal_reached
episode 98/200 | reward = 242.700 | steps = 58 | goal_reached
episode 99/200 | reward = 176.327 | steps = 33 | goal_reached
episode 100/200 | reward = 221.620 | steps = 47 | goal_reached
episode 101/200 | reward = 184.184 | steps = 36 | goal_reached
episode 102/200 | reward = 234.030 | steps = 42 | goal_reached
episode 103/200 | reward = 243.467 | steps = 50 | goal_reached
episode 104/200 | reward = 198.488 | steps = 38 | goal_reached
episode 105/200 | reward = 257.317 | steps = 42 | goal_reached
episode 106/200 | reward = 219.524 | steps = 40 | goal_reached
episode 107/200 | reward = 205.111 | steps = 30 | goal_reached
episode 108/200 | reward = 309.167 | steps = 69 | goal_reached
episode 109/200 | reward = 234.726 | steps = 42 | goal_reached
episode 110/200 | reward = 182.621 | steps = 27 | goal_reached
episode 111/200 | reward = 212.212 | steps = 32 | goal_reached
episode 112/200 | reward = 311.363 | steps = 57 | goal_reached
episode 113/200 | reward = -76.950 | steps = 95 | timeout
episode 114/200 | reward = -0.735 | steps = 1 | stuck
episode 115/200 | reward = 223.576 | steps = 45 | goal_reached
episode 116/200 | reward = 232.905 | steps = 43 | goal_reached
episode 117/200 | reward = 215.887 | steps = 42 | goal_reached
episode 118/200 | reward = -68.748 | steps = 95 | timeout
episode 119/200 | reward = 0.108 | steps = 1 | stuck
episode 120/200 | reward = 216.990 | steps = 42 | goal_reached
episode 121/200 | reward = 237.346 | steps = 39 | goal_reached
episode 122/200 | reward = 223.822 | steps = 44 | goal_reached
episode 123/200 | reward = 265.466 | steps = 59 | goal_reached
episode 124/200 | reward = 253.663 | steps = 47 | goal_reached
episode 125/200 | reward = 221.761 | steps = 47 | goal_reached
episode 126/200 | reward = 277.799 | steps = 54 | goal_reached
episode 127/200 | reward = 232.346 | steps = 37 | goal_reached
episode 128/200 | reward = 168.435 | steps = 24 | goal_reached
episode 129/200 | reward = 211.520 | steps = 42 | goal_reached
episode 130/200 | reward = 198.578 | steps = 29 | goal_reached
episode 131/200 | reward = 232.210 | steps = 37 | goal_reached
episode 132/200 | reward = 205.172 | steps = 30 | goal_reached
episode 133/200 | reward = 217.151 | steps = 25 | goal_reached
episode 134/200 | reward = 194.352 | steps = 38 | goal_reached
episode 135/200 | reward = 190.273 | steps = 32 | goal_reached
episode 136/200 | reward = 242.962 | steps = 57 | goal_reached
episode 137/200 | reward = 231.976 | steps = 44 | goal_reached
episode 138/200 | reward = 168.268 | steps = 24 | goal_reached
episode 139/200 | reward = 178.635 | steps = 23 | goal_reached
episode 140/200 | reward = 278.699 | steps = 60 | goal_reached
episode 141/200 | reward = 163.785 | steps = 19 | goal_reached
episode 142/200 | reward = 220.885 | steps = 48 | goal_reached
episode 143/200 | reward = 237.556 | steps = 39 | goal_reached
episode 144/200 | reward = 221.514 | steps = 47 | goal_reached
episode 145/200 | reward = 198.713 | steps = 38 | goal_reached
episode 146/200 | reward = 229.345 | steps = 45 | goal_reached
episode 147/200 | reward = 198.626 | steps = 38 | goal_reached
episode 148/200 | reward = 252.957 | steps = 42 | goal_reached
episode 149/200 | reward = 199.581 | steps = 28 | goal_reached
episode 150/200 | reward = 249.596 | steps = 46 | goal_reached
episode 151/200 | reward = 242.965 | steps = 57 | goal_reached
episode 152/200 | reward = 205.096 | steps = 30 | goal_reached
episode 153/200 | reward = 232.708 | steps = 36 | goal_reached
episode 154/200 | reward = 232.036 | steps = 43 | goal_reached
episode 155/200 | reward = 253.056 | steps = 42 | goal_reached
episode 156/200 | reward = 265.569 | steps = 59 | goal_reached
episode 157/200 | reward = 198.271 | steps = 38 | goal_reached
episode 158/200 | reward = 178.816 | steps = 23 | goal_reached
episode 159/200 | reward = 232.314 | steps = 46 | goal_reached
episode 160/200 | reward = 194.661 | steps = 33 | goal_reached
episode 161/200 | reward = 278.493 | steps = 60 | goal_reached
episode 162/200 | reward = 178.375 | steps = 24 | goal_reached
episode 163/200 | reward = 219.498 | steps = 40 | goal_reached
episode 164/200 | reward = 244.028 | steps = 49 | goal_reached
episode 165/200 | reward = 208.981 | steps = 46 | goal_reached
episode 166/200 | reward = 184.017 | steps = 36 | goal_reached
episode 167/200 | reward = 260.680 | steps = 41 | goal_reached
episode 168/200 | reward = 310.368 | steps = 57 | goal_reached
episode 169/200 | reward = 243.878 | steps = 33 | goal_reached
episode 170/200 | reward = 279.981 | steps = 60 | goal_reached
episode 171/200 | reward = 164.484 | steps = 18 | goal_reached
episode 172/200 | reward = 261.751 | steps = 35 | goal_reached
episode 173/200 | reward = 253.913 | steps = 47 | goal_reached
episode 174/200 | reward = 237.458 | steps = 39 | goal_reached
episode 175/200 | reward = 249.520 | steps = 45 | goal_reached
episode 176/200 | reward = 182.219 | steps = 28 | goal_reached
episode 177/200 | reward = 278.588 | steps = 57 | goal_reached
episode 178/200 | reward = 193.981 | steps = 34 | goal_reached
episode 179/200 | reward = 190.296 | steps = 32 | goal_reached
episode 180/200 | reward = 163.948 | steps = 19 | goal_reached
episode 181/200 | reward = 205.030 | steps = 30 | goal_reached
episode 182/200 | reward = 184.118 | steps = 36 | goal_reached
episode 183/200 | reward = 231.962 | steps = 44 | goal_reached
episode 184/200 | reward = 224.242 | steps = 45 | goal_reached
episode 185/200 | reward = 182.642 | steps = 27 | goal_reached
episode 186/200 | reward = 172.164 | steps = 27 | goal_reached
episode 187/200 | reward = 253.860 | steps = 47 | goal_reached
episode 188/200 | reward = 237.341 | steps = 39 | goal_reached
episode 189/200 | reward = 257.109 | steps = 42 | goal_reached
episode 190/200 | reward = 243.308 | steps = 50 | goal_reached
episode 191/200 | reward = -68.637 | steps = 95 | timeout
episode 192/200 | reward = -0.406 | steps = 1 | stuck
episode 193/200 | reward = 216.113 | steps = 25 | goal_reached
episode 194/200 | reward = 166.925 | steps = 34 | goal_reached
episode 195/200 | reward = 195.514 | steps = 53 | goal_reached
episode 196/200 | reward = 178.910 | steps = 23 | goal_reached
episode 197/200 | reward = 221.461 | steps = 29 | goal_reached
episode 198/200 | reward = 224.441 | steps = 45 | goal_reached
episode 199/200 | reward = 213.488 | steps = 32 | goal_reached
